,ds,trend,Chinese New Year,Chinese New Year_lower,Chinese New Year_upper,Dragon Boat Festival,Dragon Boat Festival_lower,Dragon Boat Festival_upper,holidays,holidays_lower,holidays_upper,Labor Day,Labor Day_lower,Labor Day_upper,Mid-Autumn Festival,Mid-Autumn Festival_lower,Mid-Autumn Festival_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,National Day,National Day_lower,National Day_upper,New Year's Day,New Year's Day_lower,New Year's Day_upper,Tomb-Sweeping Day,Tomb-Sweeping Day_lower,Tomb-Sweeping Day_upper,yearly,yearly_lower,yearly_upper,additive_terms,additive_terms_lower,additive_terms_upper,yhat_lower,yhat_upper,trend_lower,trend_upper,yhat
4283,26/02/2019,0.005718326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155365273,-0.219631565,-0.091531654,0,0,0,0,0,0,0,0,0,-0.155365273,-0.219631565,-0.091531654,0,0,0,0,0.326282794,0.003578301,0.009316429,0.004829897
4284,27/02/2019,0.005709416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0,0,0,0,0,-0.14966743,-0.213548161,-0.086779863,0,0,0,0,0.339480011,0.003571415,0.009304562,0.004854902
4285,28/02/2019,0.005700519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14390578,-0.208229027,-0.081754047,0,0,0,0,0,0,0,0,0,-0.14390578,-0.208229027,-0.081754047,0,0,0,0,0.342136327,0.003564542,0.009292709,0.004880182
4286,01/03/2019,0.005691637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0,0,0,0,0,-0.138086146,-0.202756358,-0.074932368,0,0,0,0,0.331979857,0.003557683,0.009280872,0.0049057
4287,02/03/2019,0.005682767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132214383,-0.198014144,-0.068987022,0,0,0,0,0,0,0,0,0,-0.132214383,-0.198014144,-0.068987022,0,0,0,0,0.358224479,0.003550836,0.00926905,0.004931424
4288,03/03/2019,0.005673912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.126296378,-0.192382313,-0.064218011,0,0,0,0,0,0,0,0,0,-0.126296378,-0.192382313,-0.064218011,0,0,0,0,0.330122828,0.003544019,0.009257242,0.004957318
4289,04/03/2019,0.005665071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120338039,-0.185435044,-0.058002097,0,0,0,0,0,0,0,0,0,-0.120338039,-0.185435044,-0.058002097,0,0,0,0,0.341055338,0.003537216,0.00924545,0.004983347
4290,05/03/2019,0.005656243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.114345287,-0.178189828,-0.050628031,0,0,0,0,0,0,0,0,0,-0.114345287,-0.178189828,-0.050628031,0,0,0,0,0.329074057,0.003530426,0.009233672,0.005009478
4291,06/03/2019,0.005647429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108324055,-0.172411232,-0.044832897,0,0,0,0,0,0,0,0,0,-0.108324055,-0.172411232,-0.044832897,0,0,0,0,0.330085345,0.003523649,0.009221909,0.005035676
4292,07/03/2019,0.005638628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102280277,-0.1669029,-0.039182944,0,0,0,0,0,0,0,0,0,-0.102280277,-0.1669029,-0.039182944,0,0,0,0,0.3203717,0.003516884,0.009210161,0.005061908
4293,08/03/2019,0.005629841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.096219883,-0.161321128,-0.033582637,0,0,0,0,0,0,0,0,0,-0.096219883,-0.161321128,-0.033582637,0,0,0,0,0.353666727,0.003510133,0.009198429,0.005088139
4294,09/03/2019,0.005621068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09014879,-0.154466371,-0.027455504,0,0,0,0,0,0,0,0,0,-0.09014879,-0.154466371,-0.027455504,0,0,0,0,0.321703884,0.003503395,0.00918671,0.005114336
4295,10/03/2019,0.005612309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.084072898,-0.147801641,-0.020890161,0,0,0,0,0,0,0,0,0,-0.084072898,-0.147801641,-0.020890161,0,0,0,0,0.318905671,0.003496669,0.009175007,0.005140466
4296,11/03/2019,0.005603563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.077998083,-0.142476797,-0.014265877,0,0,0,0,0,0,0,0,0,-0.077998083,-0.142476797,-0.014265877,0,0,0,0,0.340200717,0.003489957,0.009163319,0.005166496
4297,12/03/2019,0.00559483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.071930191,-0.136020883,-0.007390349,0,0,0,0,0,0,0,0,0,-0.071930191,-0.136020883,-0.007390349,0,0,0,0,0.336229566,0.003483257,0.009151645,0.005192393
4298,13/03/2019,0.005586112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.065875027,-0.12988838,-0.000596394,0,0,0,0,0,0,0,0,0,-0.065875027,-0.12988838,-0.000596394,0,0,0,0,0.346288316,0.00347657,0.009139979,0.005218126
4299,14/03/2019,0.005577406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.059838356,-0.123335776,0.006116186,0,0,0,0,0,0,0,0,0,-0.059838356,-0.123335776,0.006116186,0,0,0,0,0.339181134,0.003469896,0.009128304,0.005243663
4300,15/03/2019,0.005568715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.05382589,-0.116116437,0.012122642,0,0,0,0,0,0,0,0,0,-0.05382589,-0.116116437,0.012122642,0,0,0,0,0.342301266,0.003463235,0.009116644,0.005268973
4301,16/03/2019,0.005560036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047843284,-0.109875587,0.017433013,0,0,0,0,0,0,0,0,0,-0.047843284,-0.109875587,0.017433013,0,0,0,0,0.324331057,0.003456982,0.009104998,0.005294026
4302,17/03/2019,0.005551371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041896133,-0.104299259,0.023484357,0,0,0,0,0,0,0,0,0,-0.041896133,-0.104299259,0.023484357,0,0,0,0,0.34193606,0.003451123,0.009093368,0.00531879
4303,18/03/2019,0.00554272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.035989958,-0.099751304,0.0300501,0,0,0,0,0,0,0,0,0,-0.035989958,-0.099751304,0.0300501,0,0,0,0,0.332119007,0.003445274,0.009081752,0.005343238
4304,19/03/2019,0.005534082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0,0,0,0,0,-0.03013021,-0.094387094,0.03574474,0,0,0,0,0.324867312,0.003439434,0.009070151,0.005367339
4305,20/03/2019,0.005525457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.024322254,-0.089219582,0.041675774,0,0,0,0,0,0,0,0,0,-0.024322254,-0.089219582,0.041675774,0,0,0,0,0.340702711,0.003433604,0.009058564,0.005391066
4306,21/03/2019,0.005516846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.018571371,-0.084416235,0.047330537,0,0,0,0,0,0,0,0,0,-0.018571371,-0.084416235,0.047330537,0,0,0,0,0.355621235,0.003427785,0.009046992,0.005414391
4307,22/03/2019,0.005508248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.012882748,-0.078382129,0.052160055,0,0,0,0,0,0,0,0,0,-0.012882748,-0.078382129,0.052160055,0,0,0,0,0.341496022,0.003421975,0.009035435,0.005437287
4308,23/03/2019,0.005499664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.007261473,-0.072386465,0.057202578,0,0,0,0,0,0,0,0,0,-0.007261473,-0.072386465,0.057202578,0,0,0,0,0.315676237,0.003416243,0.009023893,0.005459728
4309,24/03/2019,0.005491093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171253,-0.066683434,0.064173652,0,0,0,0,0,0,0,0,0,-0.00171253,-0.066683434,0.064173652,0,0,0,0,0.320697696,0.003410668,0.009012365,0.005481689
4310,25/03/2019,0.005482535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003759207,-0.060872286,0.069305862,0,0,0,0,0,0,0,0,0,0.003759207,-0.060872286,0.069305862,0,0,0,0,0.341192661,0.003405103,0.009000852,0.005503145
4311,26/03/2019,0.00547399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.009148976,-0.055614534,0.074078828,0,0,0,0,0,0,0,0,0,0.009148976,-0.055614534,0.074078828,0,0,0,0,0.350013562,0.003399546,0.008989353,0.005524072
4312,27/03/2019,0.005465459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014452139,-0.050741717,0.079578017,0,0,0,0,0,0,0,0,0,0.014452139,-0.050741717,0.079578017,0,0,0,0,0.342516744,0.003393948,0.00897844,0.005544447
4313,28/03/2019,0.005456941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019664181,-0.045894561,0.084708682,0,0,0,0,0,0,0,0,0,0.019664181,-0.045894561,0.084708682,0,0,0,0,0.338107982,0.00338831,0.008968404,0.005564247
4314,29/03/2019,0.005448436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024780716,-0.041077126,0.089177354,0,0,0,0,0,0,0,0,0,0.024780716,-0.041077126,0.089177354,0,0,0,0,0.36296776,0.003382681,0.008958376,0.005583452
4315,30/03/2019,0.005439944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029797494,-0.036293413,0.094043667,0,0,0,0,0,0,0,0,0,0.029797494,-0.036293413,0.094043667,0,0,0,0,0.330217372,0.003377062,0.00894833,0.005602041
4316,31/03/2019,0.005431466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034710403,-0.031059589,0.099721655,0,0,0,0,0,0,0,0,0,0.034710403,-0.031059589,0.099721655,0,0,0,0,0.338412991,0.003371452,0.008938296,0.005619994
4317,01/04/2019,0.005423001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039515474,-0.026224864,0.104466688,0,0,0,0,0,0,0,0,0,0.039515474,-0.026224864,0.104466688,0,0,0,0,0.344387242,0.003365851,0.00892909,0.005637293
4318,02/04/2019,0.005414548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044208886,-0.02164059,0.108858757,0,0,0,0,0,0,0,0,0,0.044208886,-0.02164059,0.108858757,0,0,0,0,0.348733028,0.00336026,0.008922147,0.00565392
4319,03/04/2019,0.005406109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048786969,-0.017121788,0.113108313,0,0,0,0,0,0,0,0,0,0.048786969,-0.017121788,0.113108313,0,0,0,0,0.347009398,0.003354678,0.008915209,0.005669857
4320,04/04/2019,0.005397683,0,0,0,0,0,0,0.436734473,0.106868907,0.812241937,0,0,0,0,0,0,0.489980682,0.179713947,0.900362062,0,0,0,0,0,0,0.436734473,0.106868907,0.812241937,0.053246209,-0.012665986,0.117231416,0,0,0,0,0.339622862,0.003349105,0.008908276,0.008042444
4321,05/04/2019,0.005389271,0,0,0,0,0,0,0.436734473,0.106868907,0.812241937,0,0,0,0,0,0,0.494317723,0.182441099,0.904133751,0,0,0,0,0,0,0.436734473,0.106868907,0.812241937,0.057583249,-0.007357997,0.121182251,0,0,0,0,0.337105997,0.003343541,0.008900742,0.008053282
4322,06/04/2019,0.005380871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061794896,-0.001990371,0.124967254,0,0,0,0,0,0,0,0,0,0.061794896,-0.001990371,0.124967254,0,0,0,0,0.328263388,0.003337987,0.008888592,0.005713381
4323,07/04/2019,0.005372484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065878122,0.003060132,0.128860989,0,0,0,0,0,0,0,0,0,0.065878122,0.003060132,0.128860989,0,0,0,0,0.353594502,0.003332441,0.008876459,0.005726413
4324,08/04/2019,0.00536411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069830065,0.007360886,0.132163251,0,0,0,0,0,0,0,0,0,0.069830065,0.007360886,0.132163251,0,0,0,0,0.317912431,0.003326698,0.008864237,0.005738686
4325,09/04/2019,0.005355749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073648038,0.011173779,0.135377442,0,0,0,0,0,0,0,0,0,0.073648038,0.011173779,0.135377442,0,0,0,0,0.322208027,0.003320751,0.008852032,0.00575019
4326,10/04/2019,0.005347402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077329524,0.015410779,0.139169851,0,0,0,0,0,0,0,0,0,0.077329524,0.015410779,0.139169851,0,0,0,0,0.320044386,0.003314815,0.008839844,0.005760914
4327,11/04/2019,0.005339067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080872186,0.019578409,0.142461338,0,0,0,0,0,0,0,0,0,0.080872186,0.019578409,0.142461338,0,0,0,0,0.339456422,0.003308889,0.008829067,0.005770849
4328,12/04/2019,0.005330745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084273862,0.023415322,0.145537545,0,0,0,0,0,0,0,0,0,0.084273862,0.023415322,0.145537545,0,0,0,0,0.350199125,0.003302974,0.008819185,0.005779987
4329,13/04/2019,0.005322436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087532571,0.027141436,0.148823268,0,0,0,0,0,0,0,0,0,0.087532571,0.027141436,0.148823268,0,0,0,0,0.339908322,0.003297069,0.008809299,0.005788322
4330,14/04/2019,0.00531414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090646516,0.030763283,0.151720215,0,0,0,0,0,0,0,0,0,0.090646516,0.030763283,0.151720215,0,0,0,0,0.344839887,0.003291175,0.008799424,0.005795848
4331,15/04/2019,0.005305857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09361408,0.034266169,0.154293903,0,0,0,0,0,0,0,0,0,0.09361408,0.034266169,0.154293903,0,0,0,0,0.333288796,0.003285292,0.00878956,0.005802559
4332,16/04/2019,0.005297586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096433835,0.037648078,0.157433851,0,0,0,0,0,0,0,0,0,0.096433835,0.037648078,0.157433851,0,0,0,0,0.333913867,0.003279419,0.008779707,0.005808453
4333,17/04/2019,0.005289329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099104536,0.040907158,0.160334851,0,0,0,0,0,0,0,0,0,0.099104536,0.040907158,0.160334851,0,0,0,0,0.326364083,0.003273557,0.008769863,0.005813525
4334,18/04/2019,0.005281084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101625124,0.044041725,0.162605006,0,0,0,0,0,0,0,0,0,0.101625124,0.044041725,0.162605006,0,0,0,0,0.315461939,0.003267704,0.008760058,0.005817775
4335,19/04/2019,0.005272852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103994731,0.046945494,0.165088254,0,0,0,0,0,0,0,0,0,0.103994731,0.046945494,0.165088254,0,0,0,0,0.336540145,0.003261863,0.008747655,0.005821201
4336,20/04/2019,0.005264633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106212674,0.049905839,0.167114479,0,0,0,0,0,0,0,0,0,0.106212674,0.049905839,0.167114479,0,0,0,0,0.336798666,0.003256032,0.008735235,0.005823804
4337,21/04/2019,0.005256427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108278458,0.052626251,0.168015775,0,0,0,0,0,0,0,0,0,0.108278458,0.052626251,0.168015775,0,0,0,0,0.348490824,0.003250211,0.008722833,0.005825584
4338,22/04/2019,0.005248233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110191777,0.05354483,0.169413113,0,0,0,0,0,0,0,0,0,0.110191777,0.05354483,0.169413113,0,0,0,0,0.321388298,0.0032444,0.008710449,0.005826545
4339,23/04/2019,0.005240052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111952512,0.056052104,0.169967723,0,0,0,0,0,0,0,0,0,0.111952512,0.056052104,0.169967723,0,0,0,0,0.330839203,0.0032386,0.008698081,0.005826689
4340,24/04/2019,0.005231884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113560732,0.05712039,0.171659468,0,0,0,0,0,0,0,0,0,0.113560732,0.05712039,0.171659468,0,0,0,0,0.340890559,0.003231948,0.008685732,0.005826021
4341,25/04/2019,0.005223728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11501669,0.059129562,0.173339769,0,0,0,0,0,0,0,0,0,0.11501669,0.059129562,0.173339769,0,0,0,0,0.321965211,0.003225229,0.0086734,0.005824544
4342,26/04/2019,0.005215586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116320828,0.061326911,0.17480707,0,0,0,0,0,0,0,0,0,0.116320828,0.061326911,0.17480707,0,0,0,0,0.313005229,0.003218524,0.008661085,0.005822267
4343,27/04/2019,0.005207455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117473771,0.063175811,0.176147955,0,0,0,0,0,0,0,0,0,0.117473771,0.063175811,0.176147955,0,0,0,0,0.35666241,0.003211833,0.008651605,0.005819195
4344,28/04/2019,0.005199338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118476324,0.065296941,0.177623169,0,0,0,0,0,0,0,0,0,0.118476324,0.065296941,0.177623169,0,0,0,0,0.3394975,0.003205155,0.008642291,0.005815336
4345,29/04/2019,0.005191233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119329479,0.065113081,0.178754984,0,0,0,0,0,0,0,0,0,0.119329479,0.065113081,0.178754984,0,0,0,0,0.331716824,0.003198492,0.008630615,0.0058107
4346,30/04/2019,0.00518314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120034402,0.066322288,0.179219512,0,0,0,0,0,0,0,0,0,0.120034402,0.066322288,0.179219512,0,0,0,0,0.333235011,0.003191842,0.008618955,0.005805296
4347,01/05/2019,0.005175061,0,0,0,0,0,0,-0.500007001,-0.780711232,-0.203866429,-0.500007001,-0.780711232,-0.203866429,0,0,0,-0.379414561,-0.661959668,-0.096587615,0,0,0,0,0,0,0,0,0,0.12059244,0.067842958,0.179139234,0,0,0,0,0.346708034,0.003185206,0.008607305,0.003211567
4348,02/05/2019,0.005166993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121005115,0.069223839,0.179192936,0,0,0,0,0,0,0,0,0,0.121005115,0.069223839,0.179192936,0,0,0,0,0.326411293,0.003178584,0.008595578,0.005792226
4349,03/05/2019,0.005158939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121274119,0.069917522,0.17920199,0,0,0,0,0,0,0,0,0,0.121274119,0.069917522,0.17920199,0,0,0,0,0.313407671,0.003171976,0.008583866,0.005784584
4350,04/05/2019,0.005150896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121401319,0.069431285,0.179137216,0,0,0,0,0,0,0,0,0,0.121401319,0.069431285,0.179137216,0,0,0,0,0.32063365,0.003165381,0.00857217,0.005776222
4351,05/05/2019,0.005142867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121388744,0.069845031,0.178819029,0,0,0,0,0,0,0,0,0,0.121388744,0.069845031,0.178819029,0,0,0,0,0.361736594,0.0031588,0.008561329,0.005767153
4352,06/05/2019,0.005134849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121238591,0.070014559,0.17873369,0,0,0,0,0,0,0,0,0,0.121238591,0.070014559,0.17873369,0,0,0,0,0.383072967,0.003152233,0.00855101,0.005757391
4353,07/05/2019,0.005126844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120953217,0.070322016,0.178135543,0,0,0,0,0,0,0,0,0,0.120953217,0.070322016,0.178135543,0,0,0,0,0.305974365,0.003145679,0.008540705,0.005746953
4354,08/05/2019,0.005118852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120535136,0.071096514,0.177219058,0,0,0,0,0,0,0,0,0,0.120535136,0.071096514,0.177219058,0,0,0,0,0.333073614,0.003139139,0.008528522,0.005735853
4355,09/05/2019,0.005110872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119987016,0.070894902,0.175817576,0,0,0,0,0,0,0,0,0,0.119987016,0.070894902,0.175817576,0,0,0,0,0.337184582,0.003132613,0.008516081,0.00572411
4356,10/05/2019,0.005102904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119311677,0.069669347,0.173908709,0,0,0,0,0,0,0,0,0,0.119311677,0.069669347,0.173908709,0,0,0,0,0.334543533,0.0031261,0.008503658,0.00571174
4357,11/05/2019,0.005094949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118512083,0.068388033,0.172251922,0,0,0,0,0,0,0,0,0,0.118512083,0.068388033,0.172251922,0,0,0,0,0.34818031,0.003119604,0.008491253,0.005698762
4358,12/05/2019,0.005087006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117591341,0.067042152,0.170552714,0,0,0,0,0,0,0,0,0,0.117591341,0.067042152,0.170552714,0,0,0,0,0.338802622,0.003113122,0.008479449,0.005685194
4359,13/05/2019,0.005079076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116552696,0.065663616,0.168554328,0,0,0,0,0,0,0,0,0,0.116552696,0.065663616,0.168554328,0,0,0,0,0.329357101,0.003106653,0.008467952,0.005671056
4360,14/05/2019,0.005071157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115399524,0.065220988,0.166371338,0,0,0,0,0,0,0,0,0,0.115399524,0.065220988,0.166371338,0,0,0,0,0.348974585,0.003100197,0.008456469,0.005656366
4361,15/05/2019,0.005063251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114135334,0.064317004,0.164187332,0,0,0,0,0,0,0,0,0,0.114135334,0.064317004,0.164187332,0,0,0,0,0.312931666,0.003093755,0.008445003,0.005641147
4362,16/05/2019,0.005055358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112763755,0.063811317,0.162356675,0,0,0,0,0,0,0,0,0,0.112763755,0.063811317,0.162356675,0,0,0,0,0.339240939,0.003087326,0.008433551,0.005625419
4363,17/05/2019,0.005047476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111288536,0.062359569,0.161103524,0,0,0,0,0,0,0,0,0,0.111288536,0.062359569,0.161103524,0,0,0,0,0.353094842,0.003080911,0.008422116,0.005609203
4364,18/05/2019,0.005039607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109713541,0.060834397,0.15969623,0,0,0,0,0,0,0,0,0,0.109713541,0.060834397,0.15969623,0,0,0,0,0.346612545,0.003074509,0.008410695,0.00559252
4365,19/05/2019,0.00503175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108042741,0.057937713,0.158298551,0,0,0,0,0,0,0,0,0,0.108042741,0.057937713,0.158298551,0,0,0,0,0.301589939,0.00306812,0.00839929,0.005575394
4366,20/05/2019,0.005023905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10628021,0.056195962,0.1567638,0,0,0,0,0,0,0,0,0,0.10628021,0.056195962,0.1567638,0,0,0,0,0.344542483,0.003061744,0.0083879,0.005557847
4367,21/05/2019,0.005016073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104430123,0.054498701,0.15622235,0,0,0,0,0,0,0,0,0,0.104430123,0.054498701,0.15622235,0,0,0,0,0.346377733,0.003055382,0.008376526,0.005539902
4368,22/05/2019,0.005008252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102496744,0.053381735,0.154147142,0,0,0,0,0,0,0,0,0,0.102496744,0.053381735,0.154147142,0,0,0,0,0.325261111,0.003049032,0.008365167,0.005521582
4369,23/05/2019,0.005000444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100484425,0.051593833,0.152596459,0,0,0,0,0,0,0,0,0,0.100484425,0.051593833,0.152596459,0,0,0,0,0.329986944,0.003042696,0.008353823,0.005502911
4370,24/05/2019,0.004992648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098397599,0.050009149,0.150598103,0,0,0,0,0,0,0,0,0,0.098397599,0.050009149,0.150598103,0,0,0,0,0.329319364,0.003036373,0.008342495,0.005483913
4371,25/05/2019,0.004984864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096240773,0.04734186,0.147854676,0,0,0,0,0,0,0,0,0,0.096240773,0.04734186,0.147854676,0,0,0,0,0.322396678,0.003030063,0.008331182,0.005464611
4372,26/05/2019,0.004977092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.094018524,0.044696354,0.145725871,0,0,0,0,0,0,0,0,0,0.094018524,0.044696354,0.145725871,0,0,0,0,0.357145466,0.003023767,0.008319884,0.005445031
4373,27/05/2019,0.004969332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091735493,0.042784169,0.143623306,0,0,0,0,0,0,0,0,0,0.091735493,0.042784169,0.143623306,0,0,0,0,0.313822838,0.003017483,0.008308601,0.005425196
4374,28/05/2019,0.004961584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.089396376,0.040750193,0.141495745,0,0,0,0,0,0,0,0,0,0.089396376,0.040750193,0.141495745,0,0,0,0,0.30454126,0.003011212,0.008297334,0.005405132
4375,29/05/2019,0.004953849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087005921,0.03838147,0.139477756,0,0,0,0,0,0,0,0,0,0.087005921,0.03838147,0.139477756,0,0,0,0,0.327520761,0.003004955,0.008286082,0.005384863
4376,30/05/2019,0.004946125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.084568921,0.035815042,0.137302766,0,0,0,0,0,0,0,0,0,0.084568921,0.035815042,0.137302766,0,0,0,0,0.326065037,0.00299871,0.008274845,0.005364413
4377,31/05/2019,0.004938413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082090206,0.033184136,0.134734664,0,0,0,0,0,0,0,0,0,0.082090206,0.033184136,0.134734664,0,0,0,0,0.350794324,0.002992478,0.008263623,0.005343808
4378,01/06/2019,0.004930713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07957464,0.030588652,0.131138603,0,0,0,0,0,0,0,0,0,0.07957464,0.030588652,0.131138603,0,0,0,0,0.33531846,0.002986259,0.008252416,0.005323073
4379,02/06/2019,0.004923026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077027111,0.028000886,0.128195521,0,0,0,0,0,0,0,0,0,0.077027111,0.028000886,0.128195521,0,0,0,0,0.31789685,0.002980053,0.008241224,0.005302232
4380,03/06/2019,0.00491535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074452527,0.024712561,0.125237293,0,0,0,0,0,0,0,0,0,0.074452527,0.024712561,0.125237293,0,0,0,0,0.34194806,0.00297386,0.008230047,0.00528131
4381,04/06/2019,0.004907686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.071855809,0.021741831,0.121540337,0,0,0,0,0,0,0,0,0,0.071855809,0.021741831,0.121540337,0,0,0,0,0.327004741,0.00296768,0.008220052,0.005260331
4382,05/06/2019,0.004900034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069241885,0.018689071,0.119264992,0,0,0,0,0,0,0,0,0,0.069241885,0.018689071,0.119264992,0,0,0,0,0.315592064,0.002961513,0.008211181,0.005239321
4383,06/06/2019,0.004892393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066615684,0.01626651,0.117156925,0,0,0,0,0,0,0,0,0,0.066615684,0.01626651,0.117156925,0,0,0,0,0.330737264,0.002955358,0.008202321,0.005218304
